date,crop_type,region,demand_kg,price_per_kg,festival_flag,month,week_of_year
2019-08-26,maize,Bogoso,418.2,2.17,1,8,35
2019-09-02,maize,Bogoso,344.3,1.95,0,9,36
2019-09-09,maize,Bogoso,307.1,2.03,0,9,37
2019-09-16,maize,Bogoso,345.4,1.88,0,9,38
2019-09-23,maize,Bogoso,300.6,1.97,0,9,39
2019-09-30,maize,Bogoso,329.1,1.94,0,9,40
2019-10-07,maize,Bogoso,315.2,1.68,0,10,41
2019-10-14,maize,Bogoso,361.7,1.61,0,10,42
2019-10-21,maize,Bogoso,347.3,1.56,0,10,43
2019-10-28,maize,Bogoso,364.4,1.52,0,10,44
2019-11-04,maize,Bogoso,290.7,1.6,0,11,45
2019-11-11,maize,Bogoso,326.3,1.64,0,11,46
2019-11-18,maize,Bogoso,334.6,1.65,0,11,47
2019-11-25,maize,Bogoso,310.0,1.8,0,11,48
2019-12-02,maize,Bogoso,331.2,1.76,0,12,49
2019-12-09,maize,Bogoso,325.9,1.62,0,12,50
2019-12-16,maize,Bogoso,320.9,1.71,0,12,51
2019-12-23,maize,Bogoso,581.9,1.66,1,12,52
2019-12-30,maize,Bogoso,469.1,1.66,1,12,1
2020-01-06,maize,Bogoso,309.8,2.17,0,1,2
2020-01-13,maize,Bogoso,289.3,2.21,0,1,3
2020-01-20,maize,Bogoso,287.9,2.12,0,1,4
2020-01-27,maize,Bogoso,298.1,2.24,0,1,5
2020-02-03,maize,Bogoso,335.0,2.07,0,2,6
2020-02-10,maize,Bogoso,320.0,2.17,0,2,7
2020-02-17,maize,Bogoso,277.9,2.39,0,2,8
2020-02-24,maize,Bogoso,314.8,2.19,0,2,9
2020-03-02,maize,Bogoso,327.0,1.96,0,3,10
2020-03-09,maize,Bogoso,321.6,1.86,0,3,11
2020-03-16,maize,Bogoso,304.9,1.9,0,3,12
2020-03-23,maize,Bogoso,312.2,1.85,0,3,13
2020-03-30,maize,Bogoso,342.3,1.84,0,3,14
2020-04-06,maize,Bogoso,521.3,1.81,1,4,15
2020-04-13,maize,Bogoso,472.3,1.9,1,4,16
2020-04-20,maize,Bogoso,298.5,1.81,0,4,17
2020-04-27,maize,Bogoso,333.6,1.92,0,4,18
2020-05-04,maize,Bogoso,304.5,1.96,0,5,19
2020-05-11,maize,Bogoso,327.4,1.91,0,5,20
2020-05-18,maize,Bogoso,351.8,1.86,0,5,21
2020-05-25,maize,Bogoso,294.7,1.92,0,5,22
2020-06-01,maize,Bogoso,324.0,2.03,0,6,23
2020-06-08,maize,Bogoso,310.2,2.13,0,6,24
2020-06-15,maize,Bogoso,347.9,1.91,0,6,25
2020-06-22,maize,Bogoso,349.1,2.03,0,6,26
2020-06-29,maize,Bogoso,315.5,1.89,0,6,27
2020-07-06,maize,Bogoso,320.6,2.18,0,7,28
2020-07-13,maize,Bogoso,301.6,2.45,0,7,29
2020-07-20,maize,Bogoso,285.2,2.4,0,7,30
2020-07-27,maize,Bogoso,300.2,2.25,0,7,31
2020-08-03,maize,Bogoso,476.5,2.19,1,8,32
2020-08-10,maize,Bogoso,496.8,2.06,1,8,33
2020-08-17,maize,Bogoso,466.8,2.28,1,8,34
2020-08-24,maize,Bogoso,427.4,2.56,1,8,35
2020-08-31,maize,Bogoso,411.0,2.38,1,8,36
2020-09-07,maize,Bogoso,348.4,2.05,0,9,37
2020-09-14,maize,Bogoso,340.7,2.14,0,9,38
2020-09-21,maize,Bogoso,342.6,1.97,0,9,39
2020-09-28,maize,Bogoso,297.2,2.07,0,9,40
2020-10-05,maize,Bogoso,326.2,1.8,0,10,41
2020-10-12,maize,Bogoso,333.6,1.79,0,10,42
2020-10-19,maize,Bogoso,299.6,1.85,0,10,43
2020-10-26,maize,Bogoso,318.7,1.82,0,10,44
2020-11-02,maize,Bogoso,296.4,1.85,0,11,45
2020-11-09,maize,Bogoso,348.4,1.76,0,11,46
2020-11-16,maize,Bogoso,324.4,1.87,0,11,47
2020-11-23,maize,Bogoso,283.8,1.92,0,11,48
2020-11-30,maize,Bogoso,346.2,1.74,0,11,49
2020-12-07,maize,Bogoso,338.6,1.75,0,12,50
2020-12-14,maize,Bogoso,328.1,1.91,0,12,51
2020-12-21,maize,Bogoso,539.6,1.8,1,12,52
2020-12-28,maize,Bogoso,501.2,1.92,1,12,53
2021-01-04,maize,Bogoso,297.2,2.28,0,1,1
2021-01-11,maize,Bogoso,284.8,2.46,0,1,2
2021-01-18,maize,Bogoso,305.9,2.34,0,1,3
2021-01-25,maize,Bogoso,307.3,2.35,0,1,4
2021-02-01,maize,Bogoso,290.2,2.49,0,2,5
2021-02-08,maize,Bogoso,302.7,2.31,0,2,6
2021-02-15,maize,Bogoso,310.1,2.25,0,2,7
2021-02-22,maize,Bogoso,358.5,2.3,0,2,8
2021-03-01,maize,Bogoso,310.9,2.04,0,3,9
2021-03-08,maize,Bogoso,334.9,1.88,0,3,10
2021-03-15,maize,Bogoso,387.5,2.06,0,3,11
2021-03-22,maize,Bogoso,344.4,1.96,0,3,12
2021-03-29,maize,Bogoso,292.5,2.1,0,3,13
2021-04-05,maize,Bogoso,588.4,1.83,1,4,14
2021-04-12,maize,Bogoso,503.0,1.96,1,4,15
2021-04-19,maize,Bogoso,367.8,1.88,0,4,16
2021-04-26,maize,Bogoso,335.1,1.95,0,4,17
2021-05-03,maize,Bogoso,320.3,2.05,0,5,18
2021-05-10,maize,Bogoso,364.8,2.02,0,5,19
2021-05-17,maize,Bogoso,345.2,2.01,0,5,20
2021-05-24,maize,Bogoso,352.1,2.02,0,5,21
2021-05-31,maize,Bogoso,337.6,2.05,0,5,22
2021-06-07,maize,Bogoso,329.7,2.13,0,6,23
2021-06-14,maize,Bogoso,332.5,2.29,0,6,24
2021-06-21,maize,Bogoso,345.2,2.28,0,6,25
2021-06-28,maize,Bogoso,326.6,2.26,0,6,26
2021-07-05,maize,Bogoso,329.1,2.56,0,7,27
2021-07-12,maize,Bogoso,314.9,2.53,0,7,28
2021-07-19,maize,Bogoso,288.2,2.71,0,7,29
2021-07-26,maize,Bogoso,306.9,2.5,0,7,30
2021-08-02,maize,Bogoso,460.0,2.49,1,8,31
2021-08-09,maize,Bogoso,427.1,2.45,1,8,32
2021-08-16,maize,Bogoso,463.6,2.42,1,8,33
2021-08-23,maize,Bogoso,475.2,2.4,1,8,34
2021-08-30,maize,Bogoso,453.0,2.43,1,8,35
2021-09-06,maize,Bogoso,337.0,2.26,0,9,36
2021-09-13,maize,Bogoso,326.4,2.3,0,9,37
2021-09-20,maize,Bogoso,344.5,2.27,0,9,38
2021-09-27,maize,Bogoso,350.4,2.2,0,9,39
2021-10-04,maize,Bogoso,330.0,2.01,0,10,40
2021-10-11,maize,Bogoso,301.0,2.0,0,10,41
2021-10-18,maize,Bogoso,373.0,1.93,0,10,42
2021-10-25,maize,Bogoso,339.2,1.89,0,10,43
2021-11-01,maize,Bogoso,329.7,1.99,0,11,44
2021-11-08,maize,Bogoso,326.9,1.97,0,11,45
2021-11-15,maize,Bogoso,341.1,1.84,0,11,46
2021-11-22,maize,Bogoso,367.5,1.95,0,11,47
2021-11-29,maize,Bogoso,361.6,1.97,0,11,48
2021-12-06,maize,Bogoso,355.8,1.89,0,12,49
2021-12-13,maize,Bogoso,332.5,1.98,0,12,50
2021-12-20,maize,Bogoso,606.8,1.85,1,12,51
2021-12-27,maize,Bogoso,540.1,2.07,1,12,52
2022-01-03,maize,Bogoso,298.2,2.64,0,1,1
2022-01-10,maize,Bogoso,321.6,2.49,0,1,2
2022-01-17,maize,Bogoso,301.4,2.55,0,1,3
2022-01-24,maize,Bogoso,342.9,2.27,0,1,4
2022-01-31,maize,Bogoso,329.0,2.39,0,1,5
2022-02-07,maize,Bogoso,327.7,2.5,0,2,6
2022-02-14,maize,Bogoso,312.0,2.42,0,2,7
2022-02-21,maize,Bogoso,320.2,2.6,0,2,8
2022-02-28,maize,Bogoso,280.0,2.73,0,2,9
2022-03-07,maize,Bogoso,337.7,2.06,0,3,10
2022-03-14,maize,Bogoso,334.9,2.09,0,3,11
2022-03-21,maize,Bogoso,312.5,2.19,0,3,12
2022-03-28,maize,Bogoso,340.4,2.31,0,3,13
2022-04-04,maize,Bogoso,519.7,2.07,1,4,14
2022-04-11,maize,Bogoso,505.1,2.2,1,4,15
2022-04-18,maize,Bogoso,343.9,2.34,0,4,16
2022-04-25,maize,Bogoso,342.4,2.04,0,4,17
2022-05-02,maize,Bogoso,347.7,2.08,0,5,18
2022-05-09,maize,Bogoso,321.1,2.16,0,5,19
2022-05-16,maize,Bogoso,360.2,2.15,0,5,20
2022-05-23,maize,Bogoso,346.1,2.27,0,5,21
2022-05-30,maize,Bogoso,349.7,2.22,0,5,22
2022-06-06,maize,Bogoso,365.0,2.23,0,6,23
2022-06-13,maize,Bogoso,331.0,2.45,0,6,24
2022-06-20,maize,Bogoso,330.3,2.34,0,6,25
2022-06-27,maize,Bogoso,306.8,2.52,0,6,26
2022-07-04,maize,Bogoso,337.8,2.64,0,7,27
2022-07-11,maize,Bogoso,328.0,2.64,0,7,28
2022-07-18,maize,Bogoso,290.7,2.76,0,7,29
2022-07-25,maize,Bogoso,301.6,2.79,0,7,30
2022-08-01,maize,Bogoso,446.9,2.77,1,8,31
2022-08-08,maize,Bogoso,452.8,2.54,1,8,32
2022-08-15,maize,Bogoso,458.7,2.78,1,8,33
2022-08-22,maize,Bogoso,464.0,2.61,1,8,34
2022-08-29,maize,Bogoso,431.5,2.75,1,8,35
2022-09-05,maize,Bogoso,320.0,2.31,0,9,36
2022-09-12,maize,Bogoso,300.8,2.49,0,9,37
2022-09-19,maize,Bogoso,336.8,2.37,0,9,38
2022-09-26,maize,Bogoso,348.2,2.32,0,9,39
2022-10-03,maize,Bogoso,318.0,2.15,0,10,40
2022-10-10,maize,Bogoso,353.7,2.11,0,10,41
2022-10-17,maize,Bogoso,347.8,2.04,0,10,42
2022-10-24,maize,Bogoso,340.2,2.21,0,10,43
2022-10-31,maize,Bogoso,342.8,2.06,0,10,44
2022-11-07,maize,Bogoso,326.4,2.11,0,11,45
2022-11-14,maize,Bogoso,342.5,2.13,0,11,46
2022-11-21,maize,Bogoso,323.6,2.05,0,11,47
2022-11-28,maize,Bogoso,348.8,2.15,0,11,48
2022-12-05,maize,Bogoso,329.0,2.08,0,12,49
2022-12-12,maize,Bogoso,366.4,2.09,0,12,50
2022-12-19,maize,Bogoso,323.0,2.24,0,12,51
2022-12-26,maize,Bogoso,627.2,2.03,1,12,52
2023-01-02,maize,Bogoso,321.5,2.45,0,1,1
2023-01-09,maize,Bogoso,292.2,2.89,0,1,2
2023-01-16,maize,Bogoso,303.7,2.99,0,1,3
2023-01-23,maize,Bogoso,345.9,2.67,0,1,4
2023-01-30,maize,Bogoso,373.5,2.5,0,1,5
2023-02-06,maize,Bogoso,324.3,2.69,0,2,6
2023-02-13,maize,Bogoso,358.2,2.7,0,2,7
2023-02-20,maize,Bogoso,316.1,2.71,0,2,8
2023-02-27,maize,Bogoso,352.7,2.61,0,2,9
2023-03-06,maize,Bogoso,318.9,2.39,0,3,10
2023-03-13,maize,Bogoso,346.5,2.39,0,3,11
2023-03-20,maize,Bogoso,309.1,2.2,0,3,12
2023-03-27,maize,Bogoso,314.3,2.4,0,3,13
2023-04-03,maize,Bogoso,524.2,2.55,1,4,14
2023-04-10,maize,Bogoso,496.3,2.37,1,4,15
2023-04-17,maize,Bogoso,356.8,2.32,0,4,16
2023-04-24,maize,Bogoso,364.4,2.34,0,4,17
2023-05-01,maize,Bogoso,328.0,2.43,0,5,18
2023-05-08,maize,Bogoso,342.0,2.21,0,5,19
2023-05-15,maize,Bogoso,332.7,2.39,0,5,20
2023-05-22,maize,Bogoso,328.8,2.33,0,5,21
2023-05-29,maize,Bogoso,325.1,2.54,0,5,22
2023-06-05,maize,Bogoso,345.6,2.57,0,6,23
2023-06-12,maize,Bogoso,318.8,2.77,0,6,24
2023-06-19,maize,Bogoso,388.3,2.48,0,6,25
2023-06-26,maize,Bogoso,321.2,2.65,0,6,26
2023-07-03,maize,Bogoso,337.0,2.96,0,7,27
2023-07-10,maize,Bogoso,302.4,2.82,0,7,28
2023-07-17,maize,Bogoso,313.9,2.94,0,7,29
2023-07-24,maize,Bogoso,324.9,3.06,0,7,30
2023-07-31,maize,Bogoso,339.0,2.88,0,7,31
2023-08-07,maize,Bogoso,483.4,2.74,1,8,32
2023-08-14,maize,Bogoso,486.0,2.94,1,8,33
2023-08-21,maize,Bogoso,496.2,2.83,1,8,34
2023-08-28,maize,Bogoso,459.8,2.9,1,8,35
2023-09-04,maize,Bogoso,357.0,2.63,0,9,36
2023-09-11,maize,Bogoso,402.4,2.46,0,9,37
2023-09-18,maize,Bogoso,371.0,2.47,0,9,38
2023-09-25,maize,Bogoso,350.0,2.69,0,9,39
2023-10-02,maize,Bogoso,369.6,2.21,0,10,40
2023-10-09,maize,Bogoso,345.5,2.03,0,10,41
2023-10-16,maize,Bogoso,350.9,2.33,0,10,42
2023-10-23,maize,Bogoso,324.8,2.29,0,10,43
2023-10-30,maize,Bogoso,343.9,2.2,0,10,44
2023-11-06,maize,Bogoso,411.0,2.16,0,11,45
2023-11-13,maize,Bogoso,336.3,2.35,0,11,46
2023-11-20,maize,Bogoso,330.6,2.31,0,11,47
2023-11-27,maize,Bogoso,349.6,2.49,0,11,48
2023-12-04,maize,Bogoso,326.2,2.33,0,12,49
2023-12-11,maize,Bogoso,336.6,2.33,0,12,50
2023-12-18,maize,Bogoso,379.2,2.27,0,12,51
2023-12-25,maize,Bogoso,570.6,2.36,1,12,52
2024-01-01,maize,Bogoso,290.1,3.0,0,1,1
2024-01-08,maize,Bogoso,324.8,3.07,0,1,2
2024-01-15,maize,Bogoso,323.0,2.87,0,1,3
2024-01-22,maize,Bogoso,360.5,2.88,0,1,4
2024-01-29,maize,Bogoso,318.8,2.87,0,1,5
2024-02-05,maize,Bogoso,339.1,3.04,0,2,6
2024-02-12,maize,Bogoso,346.1,3.12,0,2,7
2024-02-19,maize,Bogoso,314.4,2.89,0,2,8
2024-02-26,maize,Bogoso,326.6,2.9,0,2,9
2024-03-04,maize,Bogoso,355.0,2.56,0,3,10
2024-03-11,maize,Bogoso,335.0,2.5,0,3,11
2024-03-18,maize,Bogoso,346.5,2.62,0,3,12
2024-03-25,maize,Bogoso,370.8,2.3,0,3,13
2024-04-01,maize,Bogoso,557.8,2.46,1,4,14
2024-04-08,maize,Bogoso,567.8,2.46,1,4,15
2024-04-15,maize,Bogoso,378.7,2.31,0,4,16
2024-04-22,maize,Bogoso,365.5,2.44,0,4,17
2024-04-29,maize,Bogoso,347.9,2.45,0,4,18
2024-05-06,maize,Bogoso,341.7,2.54,0,5,19
2024-05-13,maize,Bogoso,338.1,2.67,0,5,20
2024-05-20,maize,Bogoso,353.6,2.53,0,5,21
2024-05-27,maize,Bogoso,353.6,2.45,0,5,22
2024-06-03,maize,Bogoso,355.8,2.79,0,6,23
2024-06-10,maize,Bogoso,300.6,2.92,0,6,24
2024-06-17,maize,Bogoso,343.0,2.69,0,6,25
2024-06-24,maize,Bogoso,351.7,2.7,0,6,26
2024-07-01,maize,Bogoso,298.6,3.23,0,7,27
2024-07-08,maize,Bogoso,353.8,3.13,0,7,28
2024-07-15,maize,Bogoso,314.4,3.24,0,7,29
2024-07-22,maize,Bogoso,324.1,3.15,0,7,30
2024-07-29,maize,Bogoso,304.9,3.24,0,7,31
2024-08-05,maize,Bogoso,495.2,3.04,1,8,32
2024-08-12,maize,Bogoso,445.3,3.17,1,8,33
2024-08-19,maize,Bogoso,477.7,3.15,1,8,34
2024-08-26,maize,Bogoso,470.1,3.02,1,8,35
2024-09-02,maize,Bogoso,360.7,2.68,0,9,36
2024-09-09,maize,Bogoso,290.4,2.93,0,9,37
2024-09-16,maize,Bogoso,330.0,2.81,0,9,38
2024-09-23,maize,Bogoso,392.4,2.74,0,9,39
2024-09-30,maize,Bogoso,368.7,2.84,0,9,40
2024-10-07,maize,Bogoso,372.2,2.55,0,10,41
2024-10-14,maize,Bogoso,414.5,2.22,0,10,42
2024-10-21,maize,Bogoso,387.7,2.3,0,10,43
2024-10-28,maize,Bogoso,356.7,2.35,0,10,44
2024-11-04,maize,Bogoso,320.8,2.6,0,11,45
2024-11-11,maize,Bogoso,377.7,2.49,0,11,46
2024-11-18,maize,Bogoso,350.5,2.53,0,11,47
2024-11-25,maize,Bogoso,424.2,2.35,0,11,48
2024-12-02,maize,Bogoso,362.1,2.36,0,12,49
2024-12-09,maize,Bogoso,394.2,2.52,0,12,50
2024-12-16,maize,Bogoso,353.4,2.48,0,12,51
2024-12-23,maize,Bogoso,630.5,2.53,1,12,52
2024-12-30,maize,Bogoso,658.8,2.45,1,12,1
2018-01-01,maize,Prestea,271.1,1.85,0,1,1
2018-01-08,maize,Prestea,274.9,1.9,0,1,2
2018-01-15,maize,Prestea,265.6,1.9,0,1,3
2018-01-22,maize,Prestea,282.6,1.72,0,1,4
2018-01-29,maize,Prestea,322.9,1.68,0,1,5
2018-02-05,maize,Prestea,278.3,1.93,0,2,6
2018-02-12,maize,Prestea,281.4,1.94,0,2,7
2018-02-19,maize,Prestea,309.2,1.78,0,2,8
2018-02-26,maize,Prestea,272.8,1.72,0,2,9
2018-03-05,maize,Prestea,335.5,1.59,0,3,10
2018-03-12,maize,Prestea,296.5,1.65,0,3,11
2018-03-19,maize,Prestea,305.6,1.7,0,3,12
2018-03-26,maize,Prestea,318.5,1.62,0,3,13
2018-04-02,maize,Prestea,536.3,1.58,1,4,14
2018-04-09,maize,Prestea,502.0,1.54,1,4,15
2018-04-16,maize,Prestea,272.2,1.6,0,4,16
2018-04-23,maize,Prestea,316.0,1.58,0,4,17
2018-04-30,maize,Prestea,326.5,1.53,0,4,18
2018-05-07,maize,Prestea,276.5,1.74,0,5,19
2018-05-14,maize,Prestea,300.0,1.72,0,5,20
2018-05-21,maize,Prestea,296.1,1.68,0,5,21
2018-05-28,maize,Prestea,295.6,1.55,0,5,22
2018-06-04,maize,Prestea,314.2,1.82,0,6,23
2018-06-11,maize,Prestea,293.0,1.81,0,6,24
2018-06-18,maize,Prestea,298.3,1.79,0,6,25
2018-06-25,maize,Prestea,290.0,1.85,0,6,26
2018-07-02,maize,Prestea,300.8,2.03,0,7,27
2018-07-09,maize,Prestea,278.3,2.04,0,7,28
2018-07-16,maize,Prestea,281.4,2.03,0,7,29
2018-07-23,maize,Prestea,274.7,2.01,0,7,30
2018-07-30,maize,Prestea,309.9,1.84,0,7,31
2018-08-06,maize,Prestea,460.6,2.0,1,8,32
2018-08-13,maize,Prestea,451.2,1.95,1,8,33
2018-08-20,maize,Prestea,462.9,1.89,1,8,34
2018-08-27,maize,Prestea,421.3,2.13,1,8,35
2018-09-03,maize,Prestea,271.3,1.92,0,9,36
2018-09-10,maize,Prestea,283.6,1.89,0,9,37
2018-09-17,maize,Prestea,305.4,1.81,0,9,38
2018-09-24,maize,Prestea,286.3,1.89,0,9,39
2018-10-01,maize,Prestea,296.0,1.54,0,10,40
2018-10-08,maize,Prestea,279.3,1.55,0,10,41
2018-10-15,maize,Prestea,300.9,1.47,0,10,42
2018-10-22,maize,Prestea,308.3,1.56,0,10,43
2018-10-29,maize,Prestea,314.8,1.54,0,10,44
2018-11-05,maize,Prestea,315.4,1.46,0,11,45
2018-11-12,maize,Prestea,319.7,1.54,0,11,46
2018-11-19,maize,Prestea,309.9,1.54,0,11,47
2018-11-26,maize,Prestea,320.5,1.66,0,11,48
2018-12-03,maize,Prestea,306.8,1.61,0,12,49
2018-12-10,maize,Prestea,330.4,1.56,0,12,50
2018-12-17,maize,Prestea,319.5,1.57,0,12,51
2018-12-24,maize,Prestea,482.5,1.56,1,12,52
2018-12-31,maize,Prestea,529.1,1.54,1,12,1
2019-01-07,maize,Prestea,283.3,1.9,0,1,2
2019-01-14,maize,Prestea,294.7,1.98,0,1,3
2019-01-21,maize,Prestea,288.9,1.93,0,1,4
2019-01-28,maize,Prestea,314.2,1.89,0,1,5
2019-02-04,maize,Prestea,268.4,2.04,0,2,6
2019-02-11,maize,Prestea,293.3,2.03,0,2,7
2019-02-18,maize,Prestea,323.6,1.86,0,2,8
2019-02-25,maize,Prestea,313.6,1.99,0,2,9
2019-03-04,maize,Prestea,295.0,1.78,0,3,10
2019-03-11,maize,Prestea,308.2,1.79,0,3,11
2019-03-18,maize,Prestea,311.3,1.79,0,3,12
2019-03-25,maize,Prestea,346.7,1.72,0,3,13
2019-04-01,maize,Prestea,468.1,1.67,1,4,14
2019-04-08,maize,Prestea,490.1,1.65,1,4,15
2019-04-15,maize,Prestea,368.2,1.75,0,4,16
2019-04-22,maize,Prestea,310.0,1.75,0,4,17
2019-04-29,maize,Prestea,271.3,1.82,0,4,18
2019-05-06,maize,Prestea,298.5,1.81,0,5,19
2019-05-13,maize,Prestea,266.8,1.73,0,5,20
2019-05-20,maize,Prestea,336.3,1.65,0,5,21
2019-05-27,maize,Prestea,337.0,1.72,0,5,22
2019-06-03,maize,Prestea,296.4,1.92,0,6,23
2019-06-10,maize,Prestea,308.3,1.89,0,6,24
2019-06-17,maize,Prestea,338.9,1.86,0,6,25
2019-06-24,maize,Prestea,280.6,1.92,0,6,26
2019-07-01,maize,Prestea,271.6,2.1,0,7,27
2019-07-08,maize,Prestea,292.0,2.09,0,7,28
2019-07-15,maize,Prestea,274.9,2.17,0,7,29
2019-07-22,maize,Prestea,288.8,2.11,0,7,30
2019-07-29,maize,Prestea,267.0,2.16,0,7,31
2019-08-05,maize,Prestea,437.2,2.18,1,8,32
2019-08-12,maize,Prestea,446.4,2.06,1,8,33
2019-08-19,maize,Prestea,455.3,2.12,1,8,34
2019-08-26,maize,Prestea,422.4,2.28,1,8,35
2019-09-02,maize,Prestea,332.8,1.85,0,9,36
2019-09-09,maize,Prestea,310.3,1.77,0,9,37
2019-09-16,maize,Prestea,346.9,1.79,0,9,38
2019-09-23,maize,Prestea,310.9,1.94,0,9,39
2019-09-30,maize,Prestea,314.0,1.94,0,9,40
2019-10-07,maize,Prestea,344.8,1.65,0,10,41
2019-10-14,maize,Prestea,298.3,1.74,0,10,42
2019-10-21,maize,Prestea,380.5,1.48,0,10,43
2019-10-28,maize,Prestea,347.8,1.68,0,10,44
2019-11-04,maize,Prestea,323.8,1.77,0,11,45
2019-11-11,maize,Prestea,316.0,1.59,0,11,46
2019-11-18,maize,Prestea,285.0,1.64,0,11,47
2019-11-25,maize,Prestea,352.5,1.62,0,11,48
2019-12-02,maize,Prestea,335.4,1.62,0,12,49
2019-12-09,maize,Prestea,312.5,1.66,0,12,50
2019-12-16,maize,Prestea,332.3,1.78,0,12,51
2019-12-23,maize,Prestea,485.0,1.8,1,12,52
2019-12-30,maize,Prestea,529.6,1.66,1,12,1
2020-01-06,maize,Prestea,294.5,2.31,0,1,2
2020-01-13,maize,Prestea,281.2,2.15,0,1,3
2020-01-20,maize,Prestea,284.6,2.3,0,1,4
2020-01-27,maize,Prestea,322.2,2.14,0,1,5
2020-02-03,maize,Prestea,305.0,2.17,0,2,6
2020-02-10,maize,Prestea,321.5,2.19,0,2,7
2020-02-17,maize,Prestea,294.6,2.44,0,2,8
2020-02-24,maize,Prestea,295.2,2.23,0,2,9
2020-03-02,maize,Prestea,284.9,1.8,0,3,10
2020-03-09,maize,Prestea,294.7,1.92,0,3,11
2020-03-16,maize,Prestea,342.2,1.83,0,3,12
2020-03-23,maize,Prestea,298.0,1.82,0,3,13
2020-03-30,maize,Prestea,309.5,1.92,0,3,14
2020-04-06,maize,Prestea,520.3,1.87,1,4,15
2020-04-13,maize,Prestea,550.5,1.89,1,4,16
2020-04-20,maize,Prestea,312.9,1.87,0,4,17
2020-04-27,maize,Prestea,309.1,1.89,0,4,18
2020-05-04,maize,Prestea,320.0,1.91,0,5,19
2020-05-11,maize,Prestea,353.1,1.73,0,5,20
2020-05-18,maize,Prestea,315.6,1.93,0,5,21
2020-05-25,maize,Prestea,356.8,1.8,0,5,22
2020-06-01,maize,Prestea,321.3,1.93,0,6,23
2020-06-08,maize,Prestea,324.9,2.05,0,6,24
2020-06-15,maize,Prestea,330.0,2.06,0,6,25
2020-06-22,maize,Prestea,320.7,2.0,0,6,26
2020-06-29,maize,Prestea,330.4,2.12,0,6,27
2020-07-06,maize,Prestea,311.7,2.19,0,7,28
2020-07-13,maize,Prestea,313.9,2.28,0,7,29
2020-07-20,maize,Prestea,305.3,2.26,0,7,30
2020-07-27,maize,Prestea,303.5,2.31,0,7,31
2020-08-03,maize,Prestea,422.8,2.36,1,8,32
2020-08-10,maize,Prestea,439.8,2.24,1,8,33
2020-08-17,maize,Prestea,465.9,2.4,1,8,34
2020-08-24,maize,Prestea,459.2,2.34,1,8,35
2020-08-31,maize,Prestea,442.4,2.15,1,8,36
2020-09-07,maize,Prestea,347.8,1.93,0,9,37
2020-09-14,maize,Prestea,278.0,2.09,0,9,38
2020-09-21,maize,Prestea,315.2,2.07,0,9,39
2020-09-28,maize,Prestea,344.1,2.08,0,9,40
2020-10-05,maize,Prestea,327.3,1.79,0,10,41
2020-10-12,maize,Prestea,329.4,1.81,0,10,42
2020-10-19,maize,Prestea,262.4,1.86,0,10,43
2020-10-26,maize,Prestea,333.3,1.71,0,10,44
2020-11-02,maize,Prestea,348.9,1.72,0,11,45
2020-11-09,maize,Prestea,351.6,1.72,0,11,46
2020-11-16,maize,Prestea,346.7,1.82,0,11,47
2020-11-23,maize,Prestea,314.6,1.89,0,11,48
2020-11-30,maize,Prestea,331.4,1.77,0,11,49
2020-12-07,maize,Prestea,329.7,1.63,0,12,50
2020-12-14,maize,Prestea,344.5,1.69,0,12,51
2020-12-21,maize,Prestea,521.7,1.75,1,12,52
2020-12-28,maize,Prestea,497.6,1.77,1,12,53
2021-01-04,maize,Prestea,291.3,2.28,0,1,1
2021-01-11,maize,Prestea,335.4,2.32,0,1,2
2021-01-18,maize,Prestea,305.5,2.29,0,1,3
2021-01-25,maize,Prestea,301.9,2.42,0,1,4
2021-02-01,maize,Prestea,305.0,2.27,0,2,5
2021-02-08,maize,Prestea,282.7,2.25,0,2,6
2021-02-15,maize,Prestea,320.7,2.38,0,2,7
2021-02-22,maize,Prestea,281.1,2.19,0,2,8
2021-03-01,maize,Prestea,316.3,2.03,0,3,9
2021-03-08,maize,Prestea,328.5,2.01,0,3,10
2021-03-15,maize,Prestea,336.7,1.99,0,3,11
2021-03-22,maize,Prestea,301.8,2.13,0,3,12
2021-03-29,maize,Prestea,300.0,1.95,0,3,13
2021-04-05,maize,Prestea,467.6,2.18,1,4,14
2021-04-12,maize,Prestea,500.5,2.0,1,4,15
2021-04-19,maize,Prestea,328.7,1.91,0,4,16
2021-04-26,maize,Prestea,349.7,2.02,0,4,17
2021-05-03,maize,Prestea,317.9,1.94,0,5,18
2021-05-10,maize,Prestea,345.1,1.97,0,5,19
2021-05-17,maize,Prestea,330.9,2.06,0,5,20
2021-05-24,maize,Prestea,345.4,2.07,0,5,21
2021-05-31,maize,Prestea,335.0,1.98,0,5,22
2021-06-07,maize,Prestea,333.8,2.31,0,6,23
2021-06-14,maize,Prestea,314.4,2.32,0,6,24
2021-06-21,maize,Prestea,323.8,2.34,0,6,25
2021-06-28,maize,Prestea,294.7,2.26,0,6,26
2021-07-05,maize,Prestea,244.3,2.64,0,7,27
2021-07-12,maize,Prestea,328.0,2.31,0,7,28
2021-07-19,maize,Prestea,312.9,2.47,0,7,29
2021-07-26,maize,Prestea,319.6,2.41,0,7,30
2021-08-02,maize,Prestea,436.6,2.53,1,8,31
2021-08-09,maize,Prestea,501.5,2.46,1,8,32
2021-08-16,maize,Prestea,442.3,2.5,1,8,33
2021-08-23,maize,Prestea,440.2,2.7,1,8,34
